signal_id,signal_date,ticker_symbol,signal_type,hold_subtype,show_segment_heuristic,section_raw,confidence_score,vix_at_signal,gics_sector
d4bf1d2c-b819-4715-b900-aaaecb672218,2019-10-03,SHOP,start_long,,Monologue/Top of Show,,0.85,19.12,Technology
42d2f7f4-7e34-40ac-9980-721a651c95b7,2019-10-03,STZ,start_long,,Mid-Show/Interview,,0.9,19.12,Consumer Defensive
63f6dc5b-a6dd-4f31-abfd-0f8c27c72435,2019-10-03,SYMCX,start_long,,Lightning Round,Lightning Round,0.9,19.12,Technology
b65f639f-da33-43c1-8030-5106be48edec,2019-10-03,TMUS,start_long,,Lightning Round,Lightning Round,0.85,19.12,Communication Services
8604bb54-8ab8-45be-b2fd-98ff5d3176f9,2019-10-03,ULTA,start_long,,Mid-Show/Interview,,0.95,19.12,Consumer Cyclical
0b745fd8-01ef-4b0d-801b-d06c4363c03c,2019-10-03,WM,start_long,,Lightning Round,Lightning Round,0.8,19.12,Industrials
541b09b9-23d3-4fc0-9e92-f992e5449c8d,2019-10-03,XYZ,start_long,,Lightning Round,Lightning Round,0.8,19.12,Technology
6bfe2e2b-6c84-4fa1-9b64-454095fdf29c,2019-10-03,YETI,start_long,,Lightning Round,Lightning Round,0.9,19.12,Consumer Cyclical
14870f7a-fa45-43e2-b934-024951ecf085,2019-10-04,AAPL,start_long,,Lightning Round,Lightning Round,0.85,17.04,Technology
3fafa396-5777-431a-8116-73d533178d43,2019-10-04,CLX,start_long,,Mid-Show/Interview,,0.95,17.04,Consumer Defensive
0136589c-842a-4fff-9c72-8ba822af5f25,2019-10-04,HRL,start_long,,Monologue/Top of Show,,0.9,17.04,Consumer Defensive
2b9c6ffe-ecca-469d-93e4-e1f701c805d5,2019-10-04,LRCX,hold_long,cramer_owns,Monologue/Top of Show,,0.95,17.04,Technology
d6b43cc0-c817-448f-8ec5-6d643164937d,2019-10-04,NKE,start_long,,Lightning Round,Lightning Round,0.85,17.04,Consumer Cyclical
8c51e32b-46eb-4024-b051-2c983b53de94,2019-10-04,PLD,start_long,,Late Show/Closing,,0.9,17.04,Real Estate
4ca3fea3-949b-4619-bac2-dddf774b8daa,2019-10-04,SFIX,start_long,,Mid-Show/Interview,,0.85,17.04,Consumer Cyclical
1b361ea3-4b73-41d8-8083-bdb85263c24d,2019-10-04,VTR,start_long,,Late Show/Closing,,0.9,17.04,Real Estate
422b1e8a-a0f6-421a-817f-a75fcf240545,2019-10-04,WEN,start_long,,Monologue/Top of Show,,0.9,17.04,Consumer Cyclical
889e40ec-4575-42d9-b710-830a7049c5ad,2019-10-07,AAPL,hold_long,hold_recommendation,Monologue/Top of Show,,0.95,17.86,Technology
1179093f-b733-497e-a9ab-d80f120701f0,2019-10-07,CCL,start_long,,Lightning Round,Lightning Round,0.8,17.86,Consumer Cyclical
f88cc02c-187a-431e-8034-c0fe33e94937,2019-10-07,COST,start_long,,Mid-Show/Interview,,0.95,17.86,Consumer Defensive
1befd2d7-796d-4795-a470-4d0516881cd8,2019-10-07,CSCO,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,17.86,Technology
40a401da-f435-4717-811d-78b2b2bfd80b,2019-10-07,DIS,hold_long,cramer_owns,Lightning Round,Lightning Round,0.9,17.86,Communication Services
d5214a20-94c3-4713-b26a-989bf81863a2,2019-10-07,DKS,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.9,17.86,Consumer Cyclical
cd43f73a-d68c-4a3e-a2fe-1c32b9f0ed25,2019-10-07,LDOS,start_long,,Lightning Round,Lightning Round,0.85,17.86,Technology
294935d5-019a-4821-8f46-0d8df730a4ec,2019-10-07,RH,start_long,,Mid-Show/Interview,,0.9,17.86,Consumer Cyclical
83e9a99e-8545-42bc-8bfd-a2b2ffa9d98c,2019-10-08,DPZ,start_long,,Mid-Show/Interview,,0.95,20.28,Consumer Cyclical
5b150619-be4b-40e8-83c5-2d4fef661694,2019-10-08,TNDM,start_long,,Monologue/Top of Show,,0.85,20.28,Healthcare
d0f12db7-b1ad-4bb6-b716-9f4cd307f22b,2019-10-09,GLD,start_long,,Mid-Show/Interview,,0.95,18.64,ETF
8d58b808-aa7f-4e33-8308-984c8a76f540,2019-10-09,SPY,start_long,,Mid-Show/Interview,,0.95,18.64,ETF
2df8856b-7da4-4760-ad01-9d78dc5e7a5f,2019-10-09,XLU,start_long,,Monologue/Top of Show,,0.85,18.64,ETF
a639642f-1f79-4572-9908-d30b1448edc6,2019-10-09,XTL,start_long,,Monologue/Top of Show,,0.85,18.64,ETF
efc0d4d8-5708-4574-8e0c-58228e9404a0,2019-10-10,BBBY,start_long,,Mid-Show/Interview,,1.0,17.57,Consumer Cyclical
93a092aa-f498-465d-badf-37146b48c7d3,2019-10-10,HAS,start_long,,Monologue/Top of Show,,0.95,17.57,Consumer Cyclical
90cef183-7fd5-4099-aee1-5cd4569abd48,2019-10-10,HRL,start_long,,Investor Day,Investor Day,0.9,17.57,Consumer Defensive
c91dbfaf-715a-4fad-83ab-a5d97a89020d,2019-10-10,VZ,start_long,,Lightning Round,Lightning Round,1.0,17.57,Communication Services
3eb12379-ae9c-4f7f-a7e6-6b5a71c52bb2,2019-10-11,BOOT,start_long,,Lightning Round,Lightning Round,0.95,15.58,Consumer Cyclical
be1ecdbf-f9be-4b2c-be4d-9c6a6c64d677,2019-10-11,GOLF,start_long,,Late Show/Closing,,0.8,15.58,Consumer Cyclical
265208fd-3989-4874-bed5-788383796955,2019-10-11,INMD,start_long,,Late Show/Closing,,0.85,15.58,Healthcare
03df0407-7bdb-4a95-a81e-d48b768c550c,2019-10-11,MGM,start_long,,Lightning Round,Lightning Round,0.9,15.58,Consumer Cyclical
01d90238-3ae4-4a47-a816-488862edbcd6,2019-10-11,MS,start_long,,Monologue/Top of Show,,0.9,15.58,Financial Services
df4c06ba-05a7-4be2-a834-77678bf98527,2019-10-11,TER,start_long,,Lightning Round,Lightning Round,0.85,15.58,Technology
4832e6cc-9ada-4332-824c-cf01b79bd17f,2019-10-11,WDAY,start_long,,Monologue/Top of Show,,0.95,15.58,Technology
8852a550-b19f-4e11-a436-f10a6f008f54,2019-10-11,WEN,start_long,,Mid-Show/Interview,,0.9,15.58,Consumer Cyclical
aa63f571-5702-472e-b69f-5498fa979ee0,2019-10-11,WFC,start_long,,Monologue/Top of Show,,0.95,15.58,Financial Services
08f0a293-e143-4c1e-8237-d8817a5db144,2019-10-14,DIS,start_long,,Late Show/Closing,,0.95,14.57,Communication Services
2be88ff0-6687-4b64-92f8-465b373f6e3a,2019-10-14,SPY,start_long,,Mid-Show/Interview,,0.95,14.57,ETF
51ad36d7-0163-4ac4-904c-2ab942cc9fad,2019-10-15,SPY,start_long,,Monologue/Top of Show,,1.0,13.54,ETF
a3cc7a1f-a1d1-499c-b84a-e49ae7e37c46,2019-10-15,TLT,start_long,,Mid-Show/Interview,,0.8,13.54,ETF
954a5f9d-020d-470e-ae8f-5ebdaaaf67df,2019-10-16,ABBV,start_long,,Late Show/Closing,,0.95,13.68,Healthcare
0f6f6c12-a0c9-4c30-ada2-d5abf1469937,2019-10-16,CVS,start_long,,Monologue/Top of Show,,0.85,13.68,Healthcare
3e9856aa-7653-4982-a179-673623ca4452,2019-10-16,D,start_long,,Late Show/Closing,,1.0,13.68,Utilities
6f13dfe7-1bb0-47b6-9041-56f8a1ce2d69,2019-10-16,PG,start_long,,Lightning Round,Lightning Round,0.85,13.68,Consumer Defensive
6eaeabd8-9a88-450d-b0bc-1aa7967b93b7,2019-10-16,SHOP,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.95,13.68,Technology
51337809-ad3a-4457-9801-1f10782f171c,2019-10-16,TMO,start_long,,Lightning Round,Lightning Round,0.95,13.68,Healthcare
9194d8f5-86cb-4413-b6dd-910124d5826e,2019-10-16,UNH,start_long,,Late Show/Closing,,1.0,13.68,Healthcare
7573b31b-9e00-4b2b-96ad-76f599b13c63,2019-10-17,ARWR,start_long,,Mid-Show/Interview,,0.9,13.79,Healthcare
ad3df6c1-1ee2-40e7-89a3-c0950324e809,2019-10-17,DIS,start_long,,Mid-Show/Interview,,1.0,13.79,Communication Services
b7b381bf-e9c4-4045-ba7a-f2896b86918e,2019-10-17,HON,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,13.79,Industrials
f534d98f-3ee9-4cbd-9dbf-a10cdb22ee9e,2019-10-17,SAM,start_long,,Lightning Round,Lightning Round,0.85,13.79,Consumer Defensive
f3cd9b31-4544-418e-9f26-2c99751d1d4d,2019-10-17,UNP,hold_long,hold_recommendation,Monologue/Top of Show,,0.9,13.79,Industrials
c7f2f23c-0da4-4d50-81ce-7838b7513048,2019-10-17,ZBRA,start_long,,Lightning Round,Lightning Round,1.0,13.79,Technology
45c958af-e995-49c9-aaf4-74da777c618e,2019-10-18,0R16,start_long,,Monologue/Top of Show,,0.9,14.25,Consumer Cyclical
a33c72d2-014a-4948-be67-572bef6c43e1,2019-10-18,AAPL,hold_long,cramer_owns,Mid-Show/Interview,,0.95,14.25,Technology
396f9748-90b1-47c7-8cb1-1beb17cacffa,2019-10-18,ADB,start_long,,Late Show/Closing,,0.8,14.25,Technology
182aee31-071c-4340-93b2-4927fc90bb45,2019-10-18,AMZN,hold_long,cramer_owns,Monologue/Top of Show,,0.9,14.25,Consumer Cyclical
e2c586c0-e9d8-47e2-b950-aa7fadbfa6e0,2019-10-18,BUD,start_long,,Monologue/Top of Show,,0.85,14.25,Consumer Defensive
bc6b5fd8-708f-4c6a-9cd3-2676748b0bc2,2019-10-18,C,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,14.25,Financial Services
e002644f-0710-4c59-b651-b8ee98c9dca9,2019-10-18,CAT,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,14.25,Industrials
20144a8e-b655-4022-ae01-056bf2f29658,2019-10-18,CMG,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,14.25,Consumer Cyclical
75eb41e4-4603-4c7e-8107-f898bee666ac,2019-10-18,CRM,hold_long,cramer_owns,Late Show/Closing,,0.85,14.25,Technology
78786e6c-b139-4ba9-bfa3-8348f634338b,2019-10-18,DHR,start_long,,Monologue/Top of Show,,0.85,14.25,Healthcare
5ebbbd1c-249d-4e9a-87ce-839c4441ada9,2019-10-18,GS,hold_long,cramer_owns,Mid-Show/Interview,,0.85,14.25,Financial Services
c0787620-bfaa-477a-ab9c-f2950ada09b9,2019-10-18,ISRG,hold_long,hold_recommendation,Mid-Show/Interview,,0.9,14.25,Healthcare
6b5425ed-6fb1-4a9a-a878-52c3bcc21922,2019-10-18,JPM,hold_long,cramer_owns,Mid-Show/Interview,,0.95,14.25,Financial Services
c0015d12-6ebb-49c8-b9a3-82791344eb1a,2019-10-18,KMB,start_long,,Monologue/Top of Show,,0.9,14.25,Consumer Defensive
3f917562-c4e4-4fb3-9d2e-e0b034c72335,2019-10-18,MS,start_long,,Mid-Show/Interview,,0.85,14.25,Financial Services
18f54d5a-1b78-436b-adea-c30e803ea1fd,2019-10-18,MU,start_long,,Lightning Round,Lightning Round,0.75,14.25,Technology
fcc3c81b-d895-419b-9c08-dbc29041ff68,2019-10-18,NOW,start_long,,Monologue/Top of Show,,0.85,14.25,Technology
a093751e-e6d9-4334-97bf-78e5ca4497a7,2019-10-18,PG,start_long,,Monologue/Top of Show,,0.8,14.25,Consumer Defensive
b65c51b3-a6d6-47b0-a8f6-14edaa615276,2019-10-18,RNG,start_long,,Lightning Round,Lightning Round,0.8,14.25,Technology
a15f8fde-0916-4e1f-becf-196e3f3ab4d2,2019-10-18,TMO,start_long,,Monologue/Top of Show,,0.9,14.25,Healthcare
d681627f-9122-4cc5-ac3d-aff6e100525b,2019-10-18,UTX,start_long,,Monologue/Top of Show,,0.85,14.25,Industrials
46310b2b-ade5-412d-9534-2757f7a753f0,2019-10-18,VFC,start_long,,Monologue/Top of Show,,0.85,14.25,Consumer Cyclical
608c582e-42d0-4789-9bd7-eeaa5d1473ad,2019-10-18,YUM,start_long,,Monologue/Top of Show,,0.75,14.25,Consumer Cyclical
3769f388-6b97-4bed-9847-0161adc4d8d0,2019-10-21,AAPL,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,14.0,Technology
ef3f854c-a9bf-4b11-b014-f2bd8cc7dd8d,2019-10-21,AMD,start_long,,Lightning Round,Lightning Round,0.85,14.0,Technology
955a3f38-a1c6-485c-b0ac-c72bed3a69a6,2019-10-21,DOV,start_long,,Mid-Show/Interview,,0.9,14.0,Industrials
7b9f2add-91be-4e60-b850-ad431315c337,2019-10-21,HON,start_long,,Monologue/Top of Show,,0.9,14.0,Industrials
c283acc0-a5bd-4815-987a-cc7e78d53fc2,2019-10-21,JPM,start_long,,Monologue/Top of Show,,0.95,14.0,Financial Services
8afcfbd2-43d7-42e8-a594-1ebc063fca80,2019-10-21,TNDM,start_long,,Lightning Round,Lightning Round,0.85,14.0,Healthcare
d6203b27-b34f-41dc-be6e-0a2b307674f5,2019-10-21,UNP,start_long,,Monologue/Top of Show,,0.9,14.0,Industrials
77715241-ecb9-4b47-b3c2-b954a886f819,2019-10-22,BIIB,start_long,,Monologue/Top of Show,,0.9,14.46,Healthcare
3c623e7a-eb7a-48bc-9bba-8b3228bffb5f,2019-10-22,BMY,start_long,,Monologue/Top of Show,,0.95,14.46,Healthcare
447367bf-8b19-430f-b772-02da7f27ca0e,2019-10-22,CNC,start_long,,Monologue/Top of Show,,0.85,14.46,Healthcare
62682b19-bbf4-422b-849f-58155b889638,2019-10-22,HAS,start_long,,Mid-Show/Interview,,0.8,14.46,Consumer Cyclical
fcbeef49-5dbe-4e10-9929-c769361ab759,2019-10-22,LOGI,start_long,,Late Show/Closing,,0.85,14.46,Technology
ace8a602-a6fe-4736-951f-fb95a9efd129,2019-10-22,TEL,hold_long,hold_recommendation,Late Show/Closing,,0.85,14.46,Technology
96fcd8ab-6e1e-40e2-8972-d80c76cbfa28,2019-10-23,AAPL,hold_long,cramer_owns,Monologue/Top of Show,,0.9,14.01,Technology
4170eca0-a4dd-4688-9e85-cf5fcd629aae,2019-10-23,ABT,start_long,,Mid-Show/Interview,,0.95,14.01,Healthcare
d4ec5a97-77d3-4d69-9ba3-13948682bb78,2019-10-23,AMRN,start_long,,Lightning Round,Lightning Round,0.8,14.01,Healthcare
7140f2ab-383a-4eb0-91d6-b4f6ed01fd19,2019-10-23,BSX,start_long,,Mid-Show/Interview,,0.8,14.01,Healthcare
341cc75e-3a7e-4aaf-9248-25b50643de73,2019-10-23,CAT,start_long,,Monologue/Top of Show,,0.95,14.01,Industrials
ed9b7e1f-2780-4f75-bafb-c9683b592217,2019-10-23,CMG,start_long,,Monologue/Top of Show,,0.9,14.01,Consumer Cyclical
8ee9c455-cab9-4b22-ab48-758c6ae21ea5,2019-10-23,DXCM,hold_long,cramer_owns,Mid-Show/Interview,,0.85,14.01,Healthcare
4b30269d-499d-41ee-8f91-83bd18cff2ed,2019-10-23,EW,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,14.01,Healthcare
99ba749c-e776-44e7-8879-2b625fa2420d,2019-10-23,EXAS,start_long,,Lightning Round,Lightning Round,0.85,14.01,Healthcare
c741fff4-91c7-4279-bdf3-c683c6f0baa0,2019-10-23,ISRG,start_long,,Mid-Show/Interview,,0.85,14.01,Healthcare
a3294217-6d16-4d03-b3a7-66c677bf96b8,2019-10-23,MDT,start_long,,Mid-Show/Interview,,0.9,14.01,Healthcare
9f0ddca7-c4e9-4754-8ee1-26965526f943,2019-10-23,SNAP,start_long,,Lightning Round,Lightning Round,0.9,14.01,Communication Services
74e65560-c0b1-495b-abf4-56cdd384ca30,2019-10-23,WEC,start_long,,Lightning Round,Lightning Round,0.9,14.01,Utilities
f7d33f29-6004-40b7-b112-f588b15735c0,2019-10-24,ACB,start_long,,Lightning Round,Lightning Round,0.75,13.71,Healthcare
bfb15291-3c15-41b8-a2c2-3dd6411b1060,2019-10-24,ADB,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
a06fb02a-eeac-46bc-bd92-daf67e2f7f9a,2019-10-24,AEP,hold_long,cramer_owns,Late Show/Closing,,0.85,13.71,Utilities
30b4149b-6058-49df-bae4-1b14c67b076f,2019-10-24,CMG,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,13.71,Consumer Cyclical
35bb7917-6263-415a-a723-2d97e3aaebbe,2019-10-24,CNC,start_long,,Late Show/Closing,,0.95,13.71,Healthcare
ad8e25b6-da20-4a67-b36d-ce7f84c0cbc1,2019-10-24,COST,start_long,,Monologue/Top of Show,,0.95,13.71,Consumer Defensive
d75c77ed-7c38-45b9-b60e-e40dfe830c0a,2019-10-24,CRM,start_long,,Mid-Show/Interview,,0.95,13.71,Technology
d81a5ad5-346a-40e4-93d7-173350b69087,2019-10-24,CSX,start_long,,Monologue/Top of Show,,0.95,13.71,Industrials
29828d07-2da6-43f0-9f5b-838d85077922,2019-10-24,DOW,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,13.71,Basic Materials
b7409ca4-69f0-44e5-8e1e-0134d63c06fa,2019-10-24,DT,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
47ea24cc-ef49-4944-b41f-864f66adc6a1,2019-10-24,FIVN,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
dc2ccbe9-a5e6-4ac1-aacd-d1048526cb25,2019-10-24,HUBS,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
0021c95d-3b73-4d10-82f8-0f151c28456d,2019-10-24,IAC,start_long,,Mid-Show/Interview,,0.95,13.71,Communication Services
22914335-0007-402a-981b-821d9de7c0c3,2019-10-24,JPM,start_long,,Monologue/Top of Show,,0.85,13.71,Financial Services
43492571-10e3-4247-9275-2ea6d30bcf18,2019-10-24,LRCX,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,13.71,Technology
45cb9501-a9a6-4921-87db-bfc99c3b894a,2019-10-24,LUV,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,13.71,Industrials
6a14d66b-47ea-4b7a-8902-d93cc9a79ec4,2019-10-24,MKC,start_long,,Lightning Round,Lightning Round,0.8,13.71,Consumer Defensive
1f9cb38f-0128-480e-a24c-c17d97ae0a53,2019-10-24,MSFT,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,13.71,Technology
5db29cf6-e6ae-4260-858f-2c6c2acfefa0,2019-10-24,NKE,hold_long,hold_recommendation,Monologue/Top of Show,,0.8,13.71,Consumer Cyclical
98847288-6af4-4d78-9d1c-e6a514eb4e41,2019-10-24,NOW,hold_long,hold_recommendation,Monologue/Top of Show,,0.85,13.71,Technology
48fc3923-7c81-4643-9452-3d36bba2695b,2019-10-24,NVCR,start_long,,Lightning Round,Lightning Round,0.8,13.71,Healthcare
a52a90f6-122c-45fb-a94d-09cdb1ee4172,2019-10-24,PEP,start_long,,Lightning Round,Lightning Round,0.85,13.71,Consumer Defensive
091d2687-230c-4e00-acf3-1bc5e4ce23c3,2019-10-24,PYPL,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,13.71,Financial Services
60bc3240-437e-475e-b34e-5967b14287f7,2019-10-24,RNG,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
624e35fc-f93b-4bc6-a416-84559b3e5078,2019-10-24,SBUX,start_long,,Lightning Round,Lightning Round,0.9,13.71,Consumer Cyclical
8c9d101b-23b1-4aec-b551-f695ab748530,2019-10-24,TGT,start_long,,Monologue/Top of Show,,0.95,13.71,Consumer Defensive
677f4b73-89e5-428b-8d1e-99995a61fc4e,2019-10-24,TSLA,hold_long,hold_recommendation,Mid-Show/Interview,,0.8,13.71,Consumer Cyclical
fe09614f-11b1-449e-a68a-f9271b5b621b,2019-10-24,TWLO,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
b6e114b6-1c57-4a57-9586-f78b181be623,2019-10-24,VMW,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
3f4af8f1-9e10-4caa-aaa3-0860e20a512f,2019-10-24,WMT,start_long,,Monologue/Top of Show,,0.95,13.71,Consumer Defensive
de09f2ee-0981-4a40-a32a-a598830df15f,2019-10-24,ZS,start_long,,Mid-Show/Interview,,0.9,13.71,Technology
2d4f8163-5d4f-4bdf-9dd9-43bd369d314e,2019-10-25,AAPL,hold_long,cramer_owns,Monologue/Top of Show,,0.95,12.65,Technology
75bfd113-17c3-406c-8a83-54a5ab9e4264,2019-10-25,AMD,start_long,,Monologue/Top of Show,,1.0,12.65,Technology
22ea0b87-ec38-49e1-b80c-6bc895b2aad4,2019-10-25,BBBY,hold_long,hold_recommendation,Mid-Show/Interview,,0.88,12.65,Consumer Cyclical
ff7fcad4-c142-4f3f-b589-89cb8a981634,2019-10-25,BMY,start_long,,Monologue/Top of Show,,0.95,12.65,Healthcare
89392765-1272-4e81-ab83-2155fde1d54a,2019-10-25,EL,start_long,,Monologue/Top of Show,,0.95,12.65,Consumer Defensive
66164663-3c0a-44a1-a1d4-d05aa309ee50,2019-10-25,HON,start_long,,Mid-Show/Interview,,0.95,12.65,Industrials
298b9b56-af73-4409-b653-c3fb035de739,2019-10-25,MA,start_long,,Monologue/Top of Show,,0.92,12.65,Financial Services
ac1ba798-978b-4b5b-b31f-8414d25f2df5,2019-10-25,META,start_long,,Monologue/Top of Show,,0.9,12.65,Communication Services
7a7cf367-a18c-4032-a221-a86eee8b53e7,2019-10-25,NVDA,start_long,,Lightning Round,Lightning Round,0.85,12.65,Technology
5b730078-0344-40c0-9bb0-ca6a6e5c8b3b,2019-10-25,SHOP,hold_long,cramer_owns,Monologue/Top of Show,,0.85,12.65,Technology
2f1f99ab-ce10-4023-a34b-3900bd74e48e,2019-10-25,T,start_long,,Monologue/Top of Show,,0.95,12.65,Communication Services
1f899306-c667-43f8-b06e-36687074617f,2019-10-25,TSN,start_long,,Lightning Round,Lightning Round,0.82,12.65,Consumer Defensive
a7cc2ab8-85aa-4d41-bc4a-29d3eaf1d234,2019-10-28,0R2J,start_long,,Mid-Show/Interview,,0.9,13.11,Basic Materials
8945a38c-462a-4469-8a6e-877700bbaeab,2019-10-28,AMZN,start_long,,Mid-Show/Interview,,0.85,13.11,Consumer Cyclical
20c139e1-066d-4dc4-9a36-758614ec97a0,2019-10-28,CAT,start_long,,Mid-Show/Interview,,0.8,13.11,Industrials
ac9170e2-0280-4270-9702-6672f487addb,2019-10-28,CME,start_long,,Lightning Round,Lightning Round,0.9,13.11,Financial Services
e0e2b61b-2bbb-42b1-b787-d4feee74476b,2019-10-28,CSCO,start_long,,Mid-Show/Interview,,0.85,13.11,Technology
f3934124-ea5a-44b5-96d7-50547b41c226,2019-10-28,CSX,start_long,,Mid-Show/Interview,,0.95,13.11,Industrials
36246350-07a3-4538-b3be-e0b7ae464cc3,2019-10-28,DE,start_long,,Mid-Show/Interview,,0.8,13.11,Industrials
05bf498e-1017-4f27-a6b4-1809258eee2f,2019-10-28,DOW,start_long,,Mid-Show/Interview,,0.95,13.11,Basic Materials
859ed6a2-3c08-4380-8d8e-fb4b10015bba,2019-10-28,IRM,start_long,,Lightning Round,Lightning Round,0.85,13.11,Real Estate
3d01c4e0-7445-4a4a-8d26-4bea4db5cb37,2019-10-28,ITW,start_long,,Mid-Show/Interview,,0.8,13.11,Industrials
743654cb-fa61-4653-b6f3-575d284784c3,2019-10-28,M8V,start_long,,Off the Charts,Off the Charts,0.85,13.11,Consumer Cyclical
3199e390-2fe7-42e8-9ac0-c236978ad3c6,2019-10-28,MDLZ,start_long,,Lightning Round,Lightning Round,0.85,13.11,Consumer Defensive
930d767d-5de9-4b50-b219-45be0010a860,2019-10-28,MSFT,start_long,,Mid-Show/Interview,,0.9,13.11,Technology
c486a40c-f15d-4812-a3a3-89a71db6c3d9,2019-10-28,NXPI,start_long,,Monologue/Top of Show,,0.9,13.11,Technology
8488f477-9835-4826-87aa-18a7fffa3544,2019-10-28,PII,start_long,,Off the Charts,Off the Charts,0.85,13.11,Consumer Cyclical
31633d25-8090-43a9-b494-35b730e21da9,2019-10-28,PPG,start_long,,Mid-Show/Interview,,0.8,13.11,Basic Materials
28b3087a-0b5f-404a-802b-6003c76fedb2,2019-10-28,RCL,start_long,,Off the Charts,Off the Charts,0.75,13.11,Consumer Cyclical
a67557af-38a5-4405-bec9-4748eefd9d35,2019-10-28,T,start_long,,Late Show/Closing,,0.95,13.11,Communication Services
7b9718d9-4d78-4235-bae5-270984973405,2019-10-28,UNP,start_long,,Mid-Show/Interview,,0.95,13.11,Industrials
35d67dfc-0151-4555-a436-0e96637783f4,2019-10-28,VMW,start_long,,Mid-Show/Interview,,0.9,13.11,Technology
123b7455-da9b-4a87-a6e4-5b01779a6627,2019-10-28,WEN,start_long,,Lightning Round,Lightning Round,0.9,13.11,Consumer Cyclical
8660519c-2280-4281-9139-2d1025bd560d,2019-10-28,WGO,start_long,,Off the Charts,Off the Charts,0.8,13.11,Consumer Cyclical
28176cbc-6dcd-4fad-9c73-9c1dd16c73e4,2019-10-29,AMD,start_long,,Late Show/Closing,,0.8,13.2,Technology
43e48a19-29b8-4dec-97c0-842f54013ad8,2019-10-29,BP,hold_long,cramer_owns,Monologue/Top of Show,,0.85,13.2,Energy
a5d7c715-5ca8-4a7d-84ff-bd1c0da8edf1,2019-10-29,CVS,hold_long,cramer_owns,Lightning Round,Lightning Round,0.9,13.2,Healthcare
365650f9-b7c8-4668-a11e-74cd7311ac31,2019-10-29,KEYS,start_long,,Lightning Round,Lightning Round,0.85,13.2,Technology
b7529a6a-a230-4fba-bff4-d7d89da5906f,2019-10-29,PFPT,start_long,,Lightning Round,Lightning Round,0.9,13.2,Technology
1c6a2ceb-8ca1-43c9-bf00-7a38e35090c7,2019-10-29,SIRI,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.85,13.2,Communication Services
80e4f6ae-caf6-4207-96c8-54aac1594949,2019-10-29,ZBRA,hold_long,cramer_owns,Mid-Show/Interview,,0.8,13.2,Technology
ef6d5872-c111-4e5d-b4a9-771b7040d7e2,2019-10-30,ABBV,start_long,,Late Show/Closing,,0.85,12.33,Healthcare
a30258ff-ef51-495c-9d10-2b381a6e8efb,2019-10-30,AMGN,start_long,,Late Show/Closing,,0.85,12.33,Healthcare
cb856114-ea63-4236-98d3-3eda051870c8,2019-10-30,BIIB,start_long,,Late Show/Closing,,0.85,12.33,Healthcare
d4d2d08e-8491-48cc-9748-6ad6d1f42508,2019-10-30,BMY,start_long,,Late Show/Closing,,0.95,12.33,Healthcare
451253a9-4078-4d54-ad2b-672a2cd04167,2019-10-30,GSK,start_long,,Late Show/Closing,,0.85,12.33,Healthcare
e8733ab4-d511-4f79-985d-6bb9af742fe2,2019-10-30,IDXX,start_long,,Lightning Round,Lightning Round,0.85,12.33,Healthcare
221629e0-5766-4ed3-bea1-bbd5a4df8ed0,2019-10-30,LLY,start_long,,Late Show/Closing,,0.8,12.33,Healthcare
267a4442-13dc-48de-851a-ac0ce4677fee,2019-10-30,M2RV34,start_long,,Lightning Round,Lightning Round,0.95,12.33,Technology
86b7b2d7-1d6a-4824-a7ba-20c0faed08f6,2019-10-30,MGM,hold_long,hold_recommendation,Lightning Round,Lightning Round,0.8,12.33,Consumer Cyclical
d30f5610-865b-485f-9d64-74783ec571ce,2019-10-30,NVS,start_long,,Late Show/Closing,,0.9,12.33,Healthcare
d8326571-6a97-4de5-b53c-8bd956b06387,2019-10-30,PFE,start_long,,Late Show/Closing,,0.9,12.33,Healthcare
0b90a9ce-f526-4a13-b042-56398d4665f0,2019-10-30,ROKU,hold_long,hold_recommendation,Mid-Show/Interview,,0.85,12.33,Communication Services
d4622cfd-e423-430d-9a02-2a11b446dc06,2019-10-30,SPOT,start_long,,Mid-Show/Interview,,0.95,12.33,Communication Services
